grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed,lst_c,scene_count,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio,_merge
Y2018_LAT23.58652_LON90.07536,2018,90.07535702573853,23.58652039155245,0.0,0.0,0.0,0.9919000347977978,0.0,0.0080999652022022,4,0,0,0,1,0,0,0,0.9985998625869752,998599.8625869752,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,26.762349607623456,14,26.71667954708793,0.5717185082016133,19.846055570000036,31.793744479999987,-0.2179706124031563,3.083700393884206,1.0,both
Y2018_LAT23.5867_LON90.08514,2018,90.08514496146476,23.586704496283456,0.0,0.0,0.0,0.816399585016481,0.0,0.183600414983519,4,0,0,0,1,0,0,0,0.99861456073761,998614.56073761,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.510547269529045,14,27.14799241127276,0.8144657065528591,26.68380458000001,29.24390156000001,-0.2035148532114558,2.8001990597602813,1.0,both
Y2018_LAT23.58689_LON90.09493,2018,90.0949329963622,23.586887985781267,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9986292118606568,998629.2118606569,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,28.444418633128187,14,28.960850809433985,0.8359609833189856,26.68722260000004,29.24731958000001,-0.1631391909264133,2.383797100221648,1.0,both
Y2018_LAT23.58707_LON90.10472,2018,90.10472113013071,23.58707085993436,0.0,0.0,0.0,0.9380997433502132,0.0,0.0619002566497867,4,0,0,0,1,0,0,0,0.9986438112792968,998643.8112792968,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,28.66434928983802,14,28.972480253964303,1.7258297896629575,26.03779880000002,35.98081897999998,-0.1382089890883337,2.064200302119068,1.0,both
Y2018_LAT23.58725_LON90.11451,2018,90.11450936239324,23.587253118705235,0.0486002351208197,0.0079000146590997,0.0196000772242949,0.798899553165102,0.0,0.1250001198306837,4,0,0,0,1,0,0,0,0.9986583614883424,998658.3614883424,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,29.762836457234293,14,29.471997428000016,2.4476215865818607,25.68232472,36.04576136000003,0.0003834718765105,2.1061937211430104,0.999099995764686,both
Y2018_LAT23.58743_LON90.1243,2018,90.12429769287054,23.58743476209544,0.2820003928652118,0.0193000452539859,0.1598000463653279,0.4308998087264129,0.0,0.1079997067890614,4,0,0,0,1,0,0,1,0.998672864189148,998672.864189148,dhaka_lulc6_1km_features_table_2018.csv,4.0,1,31.98360507282602,14,32.02965115666669,1.948910732665282,25.77802928000005,35.61509083999999,0.3303797047710751,2.6237982296387266,1.0,both
Y2018_LAT23.58762_LON90.13409,2018,90.13408612110976,23.58761579005396,0.5026004610896039,0.243800480422162,0.1457993862178605,0.1077996722703736,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873183517456,998687.3183517456,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,32.71759978145177,14,32.78123027260871,1.4077016107673213,28.208241499999986,36.81994289000005,0.5832550416438025,3.4476021063628512,1.0,both
Y2018_LAT23.5878_LON90.14387,2018,90.14387464704232,23.58779620262227,0.965500184287902,0.0344998157120981,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.99870172265625,998701.72265625,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,34.56529625781318,14,34.206385940937515,1.490383183496407,31.61258942000001,38.90322608000002,0.6547505482932395,2.9732010503578827,1.0,both
Y2018_LAT23.58798_LON90.15366,2018,90.15366326991588,23.58797599966816,0.935299706630187,0.0323000954501721,0.0324001979196409,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.99871607711792,998716.07711792,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,32.52472204394021,14,32.59573028807695,1.510251490348109,28.047594559999997,36.631951790000016,0.6523013648328411,2.807801448477404,1.0,both
Y2018_LAT23.58816_LON90.16345,2018,90.16345198990636,23.58815518125924,0.1901993619074287,0.0911004638689197,0.7187001742236516,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303838272096,998730.3838272096,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,32.10715381933547,14,32.08320804875002,0.886016327852886,29.522470190000007,34.834073270000005,0.6223952441400139,2.1653007778860123,1.0,both
Y2018_LAT23.58833_LON90.17324,2018,90.17324080625524,23.58833374732572,0.0780997086987804,0.1552999411620533,0.7062005991484178,0.0603997509907484,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446397399904,998744.6397399902,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,34.1205300788781,14,33.97293731120001,1.8106759162873909,25.289252420000025,38.07264722000002,0.6373227555594093,2.034049615153509,0.9867999378820608,both
Y2018_LAT23.58851_LON90.18303,2018,90.183029718879,23.58851169786459,0.0180000133643655,0.0,0.9184999670733146,0.0635000195623199,0.0,0.0,3,0,0,1,0,0,0,0,0.998758849029541,998758.849029541,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,32.900611821987404,14,33.278620983333354,2.096721966142161,27.193089560000036,37.68641095999999,0.5734494123713416,2.4250726102679447,0.991599960470402,both
Y2018_LAT23.58869_LON90.19282,2018,90.19281872730237,23.58868903284324,0.0,0.0,0.9731000944870234,0.0268999055129766,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730065689088,998773.0065689088,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.15203889734933,14,33.203250477500035,1.187735534879887,29.954849720000027,35.504005190000015,0.5274886646568637,2.517904790140188,1.0,both
Y2018_LAT23.58887_LON90.20261,2018,90.20260783126668,23.588865752282388,0.024100144723559,0.0622003726581355,0.9075994629588644,0.006100019659441,0.0,0.0,3,0,0,1,0,0,0,0,0.998787116783142,998787.116783142,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,32.841218581616104,14,32.89151484628573,1.1010485915629058,29.290044830000028,35.698832330000016,0.5309274926094373,1.7385011223582227,1.0,both
Y2018_LAT23.58904_LON90.2124,2018,90.21239703050648,23.589041856029944,0.3015687823821671,0.0790299145844285,0.6176894667512306,0.0017118362821737,0.0,0.0,3,0,0,1,0,0,0,0,0.3500788692245483,350078.86922454834,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.00258723662093,14,32.82769553000002,1.0128647761298544,29.93775962000001,35.309178050000014,0.5353264785195259,1.25816026807877,0.3522228860361078,both
Y2018_LAT23.5948_LON90.036,2018,90.03600347111704,23.59479844691392,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0002995643920898,299.5643920898437,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.01022549000001,14,27.01022549000001,0.0,27.01022549000001,27.01022549000001,-0.1495839059352874,2.0,6.711480517278528e-05,both
Y2018_LAT23.59499_LON90.04579,2018,90.04579167419091,23.59498509252726,0.0,0.0,0.0,0.8128019936561319,0.0,0.1871980063438681,4,0,0,0,1,0,0,0,0.6801172602539063,680117.2602539062,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,31.410054864344023,14,28.30764891500002,5.173975645991955,26.54366576000004,43.95847766000003,-0.0890364505752248,1.792701733036801,0.688240050828857,both
Y2018_LAT23.59517_LON90.05558,2018,90.05557997778936,23.59517112263364,0.0,0.0,0.0,0.2159011728402923,0.0,0.7840988271597077,6,0,0,0,0,0,1,0,0.9985703222198486,998570.3222198486,dhaka_lulc6_1km_features_table_2018.csv,6.0,0,37.34854209814415,14,38.32985322500003,5.246232350907449,26.796599239999978,45.628180430000015,0.0174591013039551,1.466202193892678,1.0,both
Y2018_LAT23.59536_LON90.06537,2018,90.06536838164709,23.59535653725276,0.0,0.0,0.0,0.971499830597008,0.0,0.0285001694029921,4,0,0,0,1,0,0,0,0.9985851197967528,998585.1197967528,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.13139623098788,14,26.77823422564161,1.187380751282963,26.21211782000003,34.476890180000055,-0.2372333308050861,2.3962016425901678,1.0,both
Y2018_LAT23.59554_LON90.07516,2018,90.07515688533432,23.59554133638684,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985998668136596,998599.8668136596,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.6468525579094,14,27.14266321555557,1.069931240111038,26.475305359999997,31.26053336000001,-0.2061139119160084,3.6999008234127313,1.0,both
Y2018_LAT23.59573_LON90.08495,2018,90.08494548853858,23.5957255199644,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9986145637664796,998614.5637664796,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,29.417962465999757,14,29.67691072526318,1.4506288210134446,26.591518039999983,33.22076783,-0.1781684438498839,2.608900512473004,1.0,both
Y2018_LAT23.59591_LON90.09473,2018,90.09473419102342,23.59590908792801,0.000100000727025,0.0053000170108212,0.0790003863632088,0.8985996261486934,0.0,0.0169999697502516,4,0,0,0,1,0,0,0,0.9986292143249512,998629.2143249512,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,32.12052672540408,14,30.9166936942308,3.610724774192202,26.796599239999978,37.87098404000005,0.0767654560208575,1.6522995909406957,1.0,both
Y2018_LAT23.59609_LON90.10452,2018,90.10452299225352,23.596092040304715,0.165900188020839,0.0822998164067781,0.3668006394832129,0.3529992509058113,0.0,0.0320001051833586,3,0,0,1,0,0,0,1,0.998643813873291,998643.813873291,dhaka_lulc6_1km_features_table_2018.csv,3.0,1,33.28507405991874,14,32.91027489320002,1.8559097873208676,27.613506020000045,37.63855868000002,0.4513737941791537,1.6994291326065605,0.9990999989411752,both
Y2018_LAT23.59627_LON90.11431,2018,90.11431189212549,23.596274377093007,0.7131007128661984,0.1087999465421585,0.1477994798959406,0.0211999105635691,0.0,0.0090999501321334,1,1,0,0,0,0,0,0,0.9986583655319212,998658.3655319214,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,34.031390114355766,14,34.111541820000014,1.0344469688664084,29.910415460000024,36.52257515000002,0.6142947729756446,2.8249015289483745,1.0,both
Y2018_LAT23.59646_LON90.1241,2018,90.12410089023778,23.596456098183445,0.2954997806064189,0.0997997903914141,0.5696004496431345,0.0350999793590325,0.0,0.0,3,0,0,1,0,0,0,0,0.9986728685302736,998672.8685302734,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,34.57101675894557,14,34.736970429090924,0.9615181799132412,31.52884793000001,36.53795624000003,0.5988024298784915,2.3390992224696725,1.0,both
Y2018_LAT23.59664_LON90.13389,2018,90.1338899861814,23.59663720360565,0.8416005121545214,0.0753999719977696,0.0829995158477091,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873205261232,998687.320526123,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,33.35308135141359,14,33.512393296400035,1.2019638727341064,30.19752914000003,35.74839362,0.6681512053519555,2.776199736705572,1.0,both
Y2018_LAT23.59682_LON90.14368,2018,90.1436791796325,23.596817693356176,0.681199636061905,0.1113997193242182,0.2071006438482718,0.000300000765605,0.0,0.0,1,1,0,0,0,0,0,0,0.9987017257919312,998701.7257919312,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,33.185119947421896,14,32.59834638800001,2.532516740554509,28.06468466000001,39.525305720000006,0.647700888781643,2.6575007411799603,1.0,both
Y2018_LAT23.597_LON90.15347,2018,90.1534684703842,23.59699756729302,0.5432000718977432,0.0254000352709259,0.4266999113705788,0.0046999814607521,0.0,0.0,1,1,0,0,0,0,0,0,0.9987160798034668,998716.0798034668,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,33.461094983964,14,33.84327472250002,1.577559384038285,25.566112040000007,37.14978182000005,0.6220981622550613,2.5280006211771995,1.0,both
Y2018_LAT23.59718_LON90.16326,2018,90.16325785798442,23.59717682557925,0.2655989187785976,0.0925003644736276,0.6419007167477748,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998730386795044,998730.386795044,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.729959455721634,14,34.02953646714288,1.129518497461671,30.006120020000026,38.93057024000001,0.6720468452699454,2.614199546117112,1.0,both
Y2018_LAT23.59736_LON90.17305,2018,90.1730473421215,23.597355468053426,0.0297999720489843,0.2117994177973224,0.7415006878913133,0.01689992226238,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446420135498,998744.6420135498,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.50183077183294,14,33.27162796760001,0.7163428104503455,31.91679320000003,34.97421209000004,0.6262992185640307,2.658298391992435,1.0,both
Y2018_LAT23.59753_LON90.18284,2018,90.18283692257296,23.597533494740503,0.0,0.0,0.9804999681112508,0.0195000318887493,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588518447876,998758.8518447876,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,32.96592250842277,14,32.987121748571454,0.9817764129235728,30.09840656000003,35.83897115000002,0.5736146352626567,2.860799836235101,1.0,both
Y2018_LAT23.59771_LON90.19263,2018,90.19262659872544,23.59771090563176,0.0,0.0,0.9726000974749812,0.0273999025250189,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730102996826,998773.0102996826,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.507421198673285,14,33.472248651500024,1.930302719181281,29.42505662000002,38.69814488000003,0.5753298155854529,2.324000381176919,1.0,both
Y2018_LAT23.59789_LON90.20242,2018,90.2024163707012,23.597887700577804,0.0,0.0,0.9705999272307352,0.0294000727692647,0.0,0.0,3,0,0,1,0,0,0,0,0.9987871192245484,998787.1192245485,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.95998143337211,14,33.905982243269264,1.4068799967982906,30.1565129,39.23819204000006,0.5692442187125789,2.299701410359578,1.0,both
Y2018_LAT23.59806_LON90.21221,2018,90.2122062376602,23.598063879734603,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.997902252861023,997902.252861023,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,33.80074384276236,14,33.845516334931524,1.3511566416367669,29.896743380000032,38.17518782000002,0.5445180815505758,1.7630240672810231,0.9870884555602656,both
Y2018_LAT23.59824_LON90.222,2018,90.22199619966456,23.59823944294068,0.194004917824293,0.0099931098327797,0.7960019723429274,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.5797111211776733,579711.1211776733,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,31.683253857795847,14,31.518849718427266,1.059082384796288,29.397712460000008,34.57943078000005,0.5224308173139373,1.9635072522780967,0.5859766458190233,both
Y2018_LAT23.60382_LON90.0358,2018,90.03580056023165,23.603819061985668,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0874727425003051,87472.74250030518,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.37943570048794,14,27.37639783696432,0.1616780605121978,27.05807777000001,27.82200524000001,-0.1804338541096068,2.063687198531609,0.0839526966493461,both
Y2018_LAT23.60401_LON90.04559,2018,90.04558943091567,23.604005787425084,0.0,0.0,0.0,0.9065994362160278,0.0,0.0934005637839722,4,0,0,0,1,0,0,0,0.9985554807815552,998555.4807815552,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,27.07041595808341,14,26.908446859199973,0.971953601498125,26.5163216,36.43028860999999,-0.1923208147105511,2.1947990527047723,1.0,both
Y2018_LAT23.60419_LON90.05538,2018,90.05537840228902,23.60419189714959,0.0,0.0,0.0,0.7388000908839047,0.0,0.2611999091160953,4,0,0,0,1,0,0,0,0.9985703257522583,998570.3257522584,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,31.65009275933964,14,30.776883530000013,3.355139448445875,26.844451520000007,41.38470860000001,-0.0910188654935151,3.429799669645513,1.0,both
Y2018_LAT23.60438_LON90.06517,2018,90.06516747388737,23.60437739111133,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985851228179932,998585.1228179932,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,28.38917361837795,14,28.883752835000017,0.9880353344645392,26.72482082000002,29.58228554000001,-0.2094908761568585,3.5544994758817463,1.0,both
Y2018_LAT23.60456_LON90.07496,2018,90.07495664535804,23.604562269246284,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9985998696670532,998599.8696670532,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,28.406268833350328,14,28.859130165714305,1.036962363083354,26.63937032000001,32.4124061,-0.1965751322558488,3.516099430705212,1.0,both
Y2018_LAT23.60475_LON90.08475,2018,90.08474591641308,23.60474653158036,0.0091000599188571,0.1131001732069748,0.0650003700229491,0.7566992512642895,0.0,0.0561001455869296,4,0,0,0,1,0,0,0,0.9986145675125122,998614.5675125122,dhaka_lulc6_1km_features_table_2018.csv,4.0,0,31.318880804244312,14,31.454505995000023,3.331692711650983,26.680386559999988,37.059204290000025,0.1693341815554297,2.8572946225629403,1.0,both
Y2018_LAT23.60493_LON90.09454,2018,90.09453528668544,23.604930178071733,0.2388002656575147,0.1405997145852189,0.5169005450123664,0.0962995244493148,0.0,0.0073999502955852,3,0,0,1,0,0,0,0,0.9986292183609008,998629.2183609008,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,34.963480534054945,14,34.799390420000016,1.3949146973512845,30.63845372,38.24013020000004,0.6004220580124837,2.9646987819985746,1.0,both
Y2018_LAT23.60511_LON90.10432,2018,90.1043247559147,23.60511320868096,0.4594998282831272,0.0840999993869096,0.4537001728322772,0.002699999497686,0.0,0.0,1,1,0,0,0,0,0,1,0.9986438179016112,998643.8179016112,dhaka_lulc6_1km_features_table_2018.csv,1.0,1,32.925677676232404,14,32.703426088571454,1.1428822360799804,30.635035700000003,35.89195046000003,0.6183899197937652,2.9415987548220763,1.0,both
Y2018_LAT23.6053_LON90.11411,2018,90.11411432372446,23.60529562340362,0.7268004081065497,0.0455000085988778,0.2276995832945725,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583685302736,998658.3685302734,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,33.18088846298225,14,32.98632273090911,0.9873072881306076,30.54616718,36.22520741,0.6285313119316878,3.4686974997529485,1.0,both
Y2018_LAT23.60548_LON90.1239,2018,90.12390398965758,23.60547742224136,0.9561999268048686,0.0010999922034744,0.0427000809916569,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728706359864,998672.8706359864,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,35.292669947003226,14,35.64177232265308,1.2719294552735725,31.634806550000008,37.495001840000015,0.6731735108594014,2.26899796352702,1.0,both
Y2018_LAT23.60566_LON90.13369,2018,90.13369375359667,23.605658605116787,0.9778000057507892,0.0221999942492107,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998687324447632,998687.3244476318,dhaka_lulc6_1km_features_table_2018.csv,1.0,0,34.40063772740452,14,34.14000158375002,1.2713090692773323,31.460487529999995,37.86072998000003,0.656047353111658,2.3849004528240627,1.0,both
Y2018_LAT23.60584_LON90.14348,2018,90.14348361519568,23.605839172024595,0.4542988184227658,0.2117002951878435,0.3340008863893907,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0.9987017288665772,998701.7288665771,dhaka_lulc6_1km_features_table_2018.csv,1.0,1,33.154790894922805,14,33.28509355690724,1.22690403146752,29.083254620000048,37.474493720000055,0.6650960670266806,2.884901811302648,1.0,both
Y2018_LAT23.60602_LON90.15327,2018,90.15327357382664,23.606019123018413,0.0803003388971215,0.2507999309989938,0.6681997263228766,0.000700003781008,0.0,0.0,3,0,0,1,0,0,0,0,0.998716082458496,998716.082458496,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,31.222005710908228,14,31.159156341276617,1.273923810482166,28.34496230000002,36.39098138000003,0.6846041496748936,2.9114998958822325,1.0,both
Y2018_LAT23.6062_LON90.16306,2018,90.16306362953624,23.606198457881845,0.1062001467069088,0.0824998859864575,0.8103999651724941,0.0009000021341395,0.0,0.0,3,0,0,1,0,0,0,0,0.9987303893127442,998730.389312744,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,31.96711778742624,14,32.715615546909106,2.245229380640573,23.99040481999998,34.79476604000001,0.6063730268288653,1.8943981831945451,0.7926009324716878,both
Y2018_LAT23.60638_LON90.17285,2018,90.17285378180443,23.60637717677695,0.0345000596275079,0.0103999938375825,0.94490001266604,0.0101999338688695,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446460037231,998744.6460037231,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,32.67031678383543,14,32.612917555869586,0.7950742311672858,29.86427219000001,34.8221102,0.5640555353615514,1.601189350911944,0.8588016884785362,both
Y2018_LAT23.60656_LON90.18264,2018,90.18264403032298,23.606555279582388,0.0,0.0,0.9619998973849384,0.0380001026150617,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588532562256,998758.8532562256,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,31.89958060606159,14,32.10649331000002,1.1683548316453105,27.871566530000024,33.63605726000003,0.507691832561935,2.5024017675314982,1.0,both
Y2018_LAT23.60673_LON90.19243,2018,90.19243437472318,23.60673276630449,0.1537993841989184,0.0,0.8462006158010816,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987730131530762,998773.0131530762,dhaka_lulc6_1km_features_table_2018.csv,3.0,0,31.34261821418103,14,31.236567475581417,1.2907513148609984,28.016832379999983,35.92442165,0.5481747847109883,3.292401520472384,1.0,both
