grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid
Y2020_LAT23.58869_LON90.19282,2020,90.19281872730237,23.588689032843238,0.0,0.011199998366904895,0.9251000998098386,0.017999945701304934,0.04569995612195157,0.0,3,0,0,1,0,0,0,0,0.9987730065689087,998773.0065689087
Y2020_LAT23.58887_LON90.20261,2020,90.20260783126669,23.588865752282388,0.021600143008126228,0.0004999977658029056,0.8840994664177906,0.008799955613700002,0.08500043719458024,0.0,3,0,0,1,0,0,0,0,0.9987871167831421,998787.1167831421
Y2020_LAT23.58904_LON90.2124,2020,90.21239703050647,23.589041856029944,0.23566306810558416,0.0,0.4713268843771883,0.0,0.2930100475172276,0.0,3,0,0,1,0,0,0,1,0.35007886922454834,350078.86922454834
Y2020_LAT23.5948_LON90.036,2020,90.03600347111704,23.59479844691392,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.00029956439208984377,299.56439208984375
Y2020_LAT23.59499_LON90.04579,2020,90.04579167419091,23.59498509252726,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.6801172602539063,680117.2602539062
Y2020_LAT23.59517_LON90.05558,2020,90.05557997778936,23.59517112263364,0.0,0.2016003542078924,0.0,0.5125987936942833,0.0,0.2858008520978243,4,0,0,0,1,0,0,0,0.9985703222198486,998570.3222198486
Y2020_LAT23.59536_LON90.06537,2020,90.06536838164709,23.595356537252762,0.0,0.019999871236271782,0.0,0.7853009503885963,0.0,0.19469917837513198,4,0,0,0,1,0,0,0,0.9985851197967529,998585.1197967529
Y2020_LAT23.59554_LON90.07516,2020,90.07515688533432,23.59554133638684,0.0,0.0,0.0,0.8993003783260333,0.0,0.10069962167396672,4,0,0,0,1,0,0,0,0.9985998668136596,998599.8668136597
Y2020_LAT23.59573_LON90.08495,2020,90.08494548853858,23.595725519964397,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.9986145637664795,998614.5637664795
Y2020_LAT23.59591_LON90.09473,2020,90.09473419102342,23.595909087928014,0.07230036265781645,0.0,0.00910004708253017,0.9185995902596534,0.0,0.0,4,0,0,0,1,0,0,0,0.9986292143249512,998629.2143249512
Y2020_LAT23.59609_LON90.10452,2020,90.10452299225352,23.596092040304715,0.2948000918730589,0.007899995243650213,0.30700057222223737,0.39029934066105354,0.0,0.0,4,0,0,0,1,0,0,1,0.998643813873291,998643.813873291
Y2020_LAT23.59627_LON90.11431,2020,90.11431189212549,23.596274377093007,0.8263004535960645,0.011600034945889735,0.08829962544387998,0.07379988601416555,0.0,0.0,1,1,0,0,0,0,0,0,0.998658365524292,998658.365524292
Y2020_LAT23.59646_LON90.1241,2020,90.12410089023778,23.596456098183445,0.6019998065070644,0.032799868681411444,0.03620016750357368,0.32900015730795046,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728685302735,998672.8685302734
Y2020_LAT23.59664_LON90.13389,2020,90.13388998618139,23.596637203605646,0.8416001881971646,0.09910016911717182,0.032799805921897816,0.026499836763765747,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873205261231,998687.320526123
Y2020_LAT23.59682_LON90.14368,2020,90.1436791796325,23.596817693356176,0.7130999382957508,0.16099959600960545,0.1224004547177959,0.0035000109768478518,0.0,0.0,1,1,0,0,0,0,0,0,0.9987017257919312,998701.7257919312
Y2020_LAT23.597_LON90.15347,2020,90.1534684703842,23.59699756729302,0.5750000671951906,0.04820005246315319,0.3693998692318784,0.007400011109777985,0.0,0.0,1,1,0,0,0,0,0,0,0.9987160798034668,998716.0798034668
Y2020_LAT23.59718_LON90.16326,2020,90.16325785798442,23.597176825579254,0.3256990016978546,0.09590038956440354,0.5784006087377418,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998730386795044,998730.386795044
Y2020_LAT23.59736_LON90.17305,2020,90.1730473421215,23.597355468053422,0.06179988636268201,0.22969925131977728,0.6997008604300883,0.008800001887452436,0.0,0.0,3,0,0,1,0,0,0,0,0.9987446420135498,998744.6420135498
Y2020_LAT23.59753_LON90.18284,2020,90.18283692257297,23.597533494740503,0.0,0.0,0.9680999328489761,0.02870005792122125,0.003200009229802721,0.0,3,0,0,1,0,0,0,0,0.9987588518447876,998758.8518447876
Y2020_LAT23.59771_LON90.19263,2020,90.19262659872543,23.597710905631754,0.0,0.016300013345707017,0.9479001038407341,0.012999954426518944,0.022799928387040088,0.0,3,0,0,1,0,0,0,0,0.9987730102996826,998773.0102996826
Y2020_LAT23.59789_LON90.20242,2020,90.20241637070119,23.597887700577804,0.0,0.017399961409008853,0.9115998124458926,0.037200084920310836,0.03380014122478767,0.0,3,0,0,1,0,0,0,0,0.9987871192245483,998787.1192245483
Y2020_LAT23.59806_LON90.21221,2020,90.2122062376602,23.598063879734603,0.0,0.0,0.8080275604523723,0.0,0.1919724395476277,0.0,3,0,0,1,0,0,0,0,0.997902252861023,997902.252861023
Y2020_LAT23.59824_LON90.222,2020,90.22199619966455,23.598239442940674,0.2706763173962451,0.01274984095371685,0.22449977896846085,0.011543812759143254,0.480530249922434,0.0,5,0,0,0,0,1,0,1,0.5797111211776733,579711.1211776733
