grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed
Y2023_LAT23.73141_LON90.10154,2023,90.10153908262842,23.73140829868288,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0911759339599609,91175.93395996094,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73177_LON90.12114,2023,90.1211370882111,23.731774694303866,0.1295396931585201,0.0,0.8704603068414799,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.1649816097717285,164981.60977172852,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.73196_LON90.13094,2023,90.13093623868204,23.731956962745272,0.5186776753206045,0.117358100589102,0.227348419322355,0.1366158047679384,0.0,0.0,1,1,0,0,0,0,0,0,0.7726852063598633,772685.2063598633,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73214_LON90.14074,2023,90.14073548712526,23.732138611569457,0.18489910299405943,0.022199889786775104,0.7929010072191656,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9987017736740113,998701.7736740112,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.73232_LON90.15053,2023,90.15053483332764,23.73231964059836,0.0723003554885869,0.0,0.9276996445114132,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998716128677368,998716.1286773682,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.7325_LON90.16033,2023,90.16033427668371,23.73250004997964,0.19406655334287354,0.0,0.7886281375637583,0.017305309093368304,0.0,0.0,3,0,0,1,0,0,0,0,0.2423906728744506,242390.67287445068,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.73375_LON90.22893,2023,90.22893307807338,23.733745562124344,0.41164849133473813,0.017828911491387402,0.5705225971738745,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.2521049069747925,252104.90697479248,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.73392_LON90.23873,2023,90.23873328811024,23.73392101295773,0.7443431211026469,0.032858277369294406,0.19580770955141702,0.026990891976641705,0.0,0.0,1,1,0,0,0,0,0,0,0.5958107975158692,595810.7975158691,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.7341_LON90.24853,2023,90.2485335926534,23.7340958439822,0.4712994824846154,0.2243002743825709,0.0318001820935497,0.2726000610392639,0.0,0.0,1,1,0,0,0,0,0,1,0.9988569768066408,998856.9768066406,dhaka_lulc6_1km_features_table_2023.csv,1.0,1
Y2023_LAT23.73427_LON90.25833,2023,90.25833399097498,23.734270054975184,0.8308005590926689,0.011900022948977004,0.02549986733368601,0.13179955062466814,0.0,0.0,1,1,0,0,0,0,0,0,0.9988707928237917,998870.7928237916,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73444_LON90.26813,2023,90.2681344831414,23.734443646021468,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845583953856,998884.5583953856,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73462_LON90.27794,2023,90.27793506841532,23.734616617136147,0.9169996540517447,0.0039000105050497006,0.0,0.07910033544320562,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982755203248,998898.2755203248,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73479_LON90.28774,2023,90.28773574692843,23.734788968162896,0.7650992936809836,0.11070039293186491,0.09170049929344962,0.03249981409370191,0.0,0.0,1,1,0,0,0,0,0,0,0.9989119430770874,998911.9430770874,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73496_LON90.29754,2023,90.29753651795686,23.73496069918461,0.4349997216331323,0.0737999557543711,0.4454001259840866,0.0423002100170476,0.0034999866113624,0.0,3,0,0,1,0,0,0,1,0.998925561065674,998925.5610656738,dhaka_lulc6_1km_features_table_2023.csv,3.0,1
Y2023_LAT23.73513_LON90.30734,2023,90.30733738135562,23.73513181014325,0.5455007135485278,0.0104000371494632,0.3176997601471351,0.1263994891548739,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391304244996,998939.1304244996,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.7353_LON90.31714,2023,90.31713833675774,23.73530230099782,0.9544002391278735,0.04039979485041081,0.005199966021715701,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998952651298523,998952.651298523,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73547_LON90.32694,2023,90.32693938385805,23.735472171769125,0.9787999543291095,0.014600004285383002,0.0,0.006600041385507501,0.0,0.0,1,1,0,0,0,0,0,0,0.9989661223983765,998966.1223983763,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73564_LON90.33674,2023,90.3367405221394,23.735641422429293,0.9807999922060726,0.0,0.0,0.019200007793927405,0.0,0.0,1,1,0,0,0,0,0,0,0.9989795456237792,998979.5456237792,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73581_LON90.34654,2023,90.34654175156676,23.735810052937783,0.8837994732320147,0.0,0.0,0.1162005267679853,0.0,0.0,1,1,0,0,0,0,0,0,0.998992919921875,998992.919921875,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73598_LON90.35634,2023,90.35634307163332,23.73597806322732,0.682201259338405,0.0,0.0,0.3177987406615949,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062410888672,999006.2410888672,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73615_LON90.36614,2023,90.36614448197618,23.73614545326336,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195176010132,999019.5176010132,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73631_LON90.37595,2023,90.3759459823486,23.736312223164685,0.96499998415513,0.0258000174534267,0.0,0.0091999983914433,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327425689696,999032.7425689696,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73648_LON90.38575,2023,90.38574757237537,23.736478372837592,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459190826416,999045.9190826416,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73664_LON90.39555,2023,90.39554925174671,23.73664390217882,0.8388993725290201,0.1511005682480023,0.0,0.0100000592229775,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590475692748,999059.0475692748,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73681_LON90.40535,2023,90.40535102012888,23.736808811179472,0.8012008921734031,0.17539923654001952,0.0,0.023399871286577403,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721254501342,999072.1254501344,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73697_LON90.41515,2023,90.41515287705109,23.73697309997329,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851545181274,999085.1545181274,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73714_LON90.42495,2023,90.4249548224666,23.737136768441125,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981340866087,999098.1340866088,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.7373_LON90.43476,2023,90.4347568557924,23.73729981642581,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110654144288,999111.0654144288,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73746_LON90.44456,2023,90.44455897672611,23.7374622440928,0.9669999399284381,0.021800073433695104,0.0,0.011199986637866801,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239471893312,999123.947189331,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73762_LON90.45436,2023,90.45436118513084,23.737624051377253,0.9654999344300628,0.0256000248333507,0.0032000060669314,0.0012000070609535,0.0045000276087017,0.0,1,1,0,0,0,0,0,0,0.999136780456543,999136.780456543,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73779_LON90.46416,2023,90.46416348037994,23.737785238206047,0.7107997820912115,0.010399945524576603,0.24400042639988817,0.005699973489411901,0.02689986607627731,0.002200006418634601,1,1,0,0,0,0,0,0,0.9991495632247924,999149.5632247924,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73795_LON90.47397,2023,90.47396586232873,23.737945804640315,0.48890060122457857,0.0017000021795846002,0.22769953076185273,0.28169986583398415,0.0,0.0,1,1,0,0,0,0,0,1,0.999162303955078,999162.303955078,dhaka_lulc6_1km_features_table_2023.csv,1.0,1
Y2023_LAT23.73811_LON90.48377,2023,90.48376833068636,23.73810575048113,0.6755994248673786,0.0,0.3228005771120988,0.0015999980205226,0.0,0.0,1,1,0,0,0,0,0,0,0.9991749822616576,999174.9822616576,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.73827_LON90.49357,2023,90.49357088494015,23.73826507594468,0.7519924160203868,0.0,0.067638251076586,0.1803693329030271,0.0,0.0,1,1,0,0,0,0,0,0,0.4387417768936157,438741.7768936157,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74098_LON90.13074,2023,90.13073853935036,23.740978183589952,0.757385608196935,0.0,0.23097612728194572,0.011638264521119301,0.0,0.0,1,1,0,0,0,0,0,0,0.1115539645690917,111553.9645690918,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74116_LON90.14054,2023,90.140538460807,23.741159909708305,0.40057496475792087,0.013440568896253401,0.5859844663458258,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.8693700593032837,869370.0593032837,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.74134_LON90.15034,2023,90.15033847991523,23.74134101587991,0.2304664633555753,0.0,0.7695335366444247,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9139249920578004,913924.9920578004,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.74152_LON90.16014,2023,90.16013859642044,23.74152150213728,0.4836543996464478,0.0,0.5163456003535521,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.2230153361358642,223015.33613586423,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.74259_LON90.21894,2023,90.21894132132913,23.74259139878478,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.2387180352401733,238718.0352401733,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74277_LON90.22874,2023,90.2287421100175,23.74276754451651,0.7731311703585045,0.0,0.2268688296414954,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998529556854248,998529.556854248,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74294_LON90.23854,2023,90.23854299328866,23.74294307015497,0.8463006563911631,0.015599980392410201,0.13099933183139204,0.007100031385034701,0.0,0.0,1,1,0,0,0,0,0,0,0.9988431162872314,998843.1162872314,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74312_LON90.24834,2023,90.24834397112944,23.743117975566047,0.8329994713771197,0.0508001119478469,0.0750003974286416,0.0412000192463917,0.0,0.0,1,1,0,0,0,0,0,0,0.9988569802627564,998856.9802627563,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74329_LON90.25815,2023,90.25814504281456,23.74329226077284,0.4398003184441376,0.014100016683351504,0.5265995654052956,0.019500099467215305,0.0,0.0,3,0,0,1,0,0,0,0,0.9988707953643798,998870.79536438,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.74347_LON90.26795,2023,90.2679462082869,23.74346592577372,0.852699982483414,0.06250010318153722,0.008899949504137802,0.07589996483091101,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845595550536,998884.5595550536,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74364_LON90.27775,2023,90.27774746707776,23.743638970502243,0.8670004111677981,0.07699968468939682,0.0,0.055999904142805104,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982785568238,998898.2785568236,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74381_LON90.28755,2023,90.28754881895776,23.743811394960076,0.9274000912300816,9.999965133037572e-05,0.0214001286927637,0.0510997804258244,0.0,0.0,1,1,0,0,0,0,0,0,0.998911945426941,998911.9454269408,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74398_LON90.29735,2023,90.29735026346388,23.743983199124013,0.3677992910686243,0.0,0.6295006925130195,0.0027000164183561,0.0,0.0,3,0,0,1,0,0,0,0,0.998925564590454,998925.564590454,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.74415_LON90.30715,2023,90.3071518003199,23.74415438300012,0.7540009703153697,0.003599990003307801,0.19939917817745345,0.042999861503869204,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391345901488,998939.1345901488,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74432_LON90.31695,2023,90.31695342921796,23.74432494650829,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989526544647216,998952.6544647216,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74449_LON90.32676,2023,90.32675514987204,23.74449488957721,0.9908999473992017,0.0,0.0,0.009100052600798303,0.0,0.0,1,1,0,0,0,0,0,0,0.9989661253509522,998966.125350952,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74466_LON90.33656,2023,90.33655696174202,23.744664212253483,0.661699197102524,0.119500353941548,0.0,0.2115004290564682,0.0,0.0073000198994598,1,1,0,0,0,0,0,0,0.998979549041748,998979.549041748,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74483_LON90.34636,2023,90.3463588647759,23.7448329145388,0.6996005460287155,0.0214998768138078,0.0,0.2788995771574767,0.0,0.0,1,1,0,0,0,0,0,0,0.998992919921875,998992.919921875,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.745_LON90.35616,2023,90.35616085841328,23.74500099638217,0.8318000353715216,0.16299999671692172,0.0,0.0051999679115567006,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062445373536,999006.2445373536,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74517_LON90.36596,2023,90.36596294242004,23.745168457777467,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990195198440552,999019.5198440552,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74534_LON90.37577,2023,90.37576511650848,23.745335298684516,0.9375998001411705,0.011100039447450602,0.0,0.05130016041137891,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327450485228,999032.745048523,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.7455_LON90.38557,2023,90.38556738024695,23.745501519059463,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459216461182,999045.9216461182,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74567_LON90.39537,2023,90.39536973334006,23.74566711891753,0.9587999239562819,0.011800056637349003,0.0,0.029400019406369212,0.0,0.0,1,1,0,0,0,0,0,0,0.999059049583435,999059.0495834352,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74583_LON90.40517,2023,90.40517217543392,23.745832098256265,0.9991000056182143,0.0008999943817857002,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721275100708,999072.1275100708,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.746_LON90.41497,2023,90.41497470619652,23.74599645691055,0.9991999992116446,0.0,0.0,0.0008000007883554002,0.0,0.0,1,1,0,0,0,0,0,0,0.999085157043457,999085.157043457,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74616_LON90.42478,2023,90.42477732538153,23.74616019500123,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.99909813697052,999098.13697052,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74632_LON90.43458,2023,90.43458003258418,23.74632331250182,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110685424804,999111.0685424804,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74649_LON90.44438,2023,90.4443828274079,23.74648580934497,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239499893187,999123.9499893188,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74665_LON90.45419,2023,90.45418570962228,23.7466476854843,0.9853999818974901,0.0,0.0,0.014600018102509901,0.0,0.0,1,1,0,0,0,0,0,0,0.9991367832946776,999136.7832946776,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74681_LON90.46399,2023,90.46398867885232,23.746808940936813,0.9191996670720612,0.0065000199461811015,0.013800044003677304,0.06050026897808041,0.0,0.0,1,1,0,0,0,0,0,0,0.9991495664596558,999149.5664596558,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74697_LON90.47379,2023,90.4737917347994,23.746969575766016,0.4783998402607674,0.0,0.3318005458084155,0.1897996139308171,0.0,0.0,1,1,0,0,0,0,0,1,0.99916230544281,999162.30544281,dhaka_lulc6_1km_features_table_2023.csv,1.0,1
Y2023_LAT23.74713_LON90.48359,2023,90.48359487702844,23.74712958985989,0.6905020035263025,0.0026200880358716004,0.24213965542371865,0.06473825301410721,0.0,0.0,1,1,0,0,0,0,0,0,0.9152438592300416,915243.8592300416,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.74729_LON90.4934,2023,90.493398105351,23.747288983134844,0.5294118295308896,0.0,0.1130716632966878,0.3575165071724225,0.0,0.0,1,1,0,0,0,0,0,0,0.1528751807785034,152875.18077850342,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75018_LON90.14034,2023,90.14034133672808,23.750181195813376,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0029961256027221,2996.125602722168,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75036_LON90.15014,2023,90.15014202925222,23.75036237914662,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0110856895141601,11085.689514160156,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75161_LON90.21875,2023,90.2187495849276,23.75161329427381,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.1209571446685791,120957.1446685791,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75179_LON90.22855,2023,90.22855104721349,23.75178951505989,0.9083197518808713,0.0,0.09168024811912871,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9304097875213624,930409.7875213624,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75197_LON90.23835,2023,90.23835260414351,23.75196511539724,0.9652001113139178,0.0,0.026199834235245693,0.008600054450836399,0.0,0.0,1,1,0,0,0,0,0,0,0.9988431196670532,998843.1196670532,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75214_LON90.24815,2023,90.24815425556822,23.7521400952744,0.7069998333613863,0.0171000326531961,0.0651001196237597,0.2108000143616579,0.0,0.0,1,1,0,0,0,0,0,0,0.9988569832839966,998856.9832839966,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75231_LON90.25796,2023,90.25795600099448,23.752314454715368,0.7527004295301274,0.009899948116320502,0.04589979947786621,0.19149982287568607,0.0,0.0,1,1,0,0,0,0,0,0,0.9988707986068726,998870.7986068726,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75249_LON90.26776,2023,90.26775784009696,23.75248819362814,0.9935000234895762,0.0,0.0015000052400940996,0.004999971270329599,0.0,0.0,1,1,0,0,0,0,0,0,0.9988845618515014,998884.5618515016,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75266_LON90.27756,2023,90.27755977269008,23.752661312035087,0.9102999629386436,0.021499969152099,9.999999581371675e-05,0.0681000679134438,0.0,0.0,1,1,0,0,0,0,0,0,0.9988982809524536,998898.2809524536,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75283_LON90.28736,2023,90.28736179827855,23.75283380990636,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998911948890686,998911.948890686,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75301_LON90.29716,2023,90.29716391659905,23.753005687175584,0.9269997110976675,0.0253001552022928,0.0477001337000397,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989255678024292,998925.5678024292,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75318_LON90.30697,2023,90.3069661272607,23.753176943865817,0.8418007097349249,0.12619944054755122,0.031999849717523905,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989391367263794,998939.1367263794,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75335_LON90.31677,2023,90.31676843004368,23.753347579903743,0.9906999457612454,0.0,0.0,0.009300054238754601,0.0,0.0,1,1,0,0,0,0,0,0,0.9989526566238404,998952.6566238404,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75352_LON90.32657,2023,90.32657082451313,23.753517595394705,0.56229866476664,0.0239000756505022,0.0002000008349834,0.4024012006703371,0.0073000343604579,0.0039000237170794,1,1,0,0,0,0,0,0,0.9989661281661988,998966.1281661988,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75369_LON90.33637,2023,90.33637331037124,23.75368699020764,0.7790006998883028,0.014699932773778802,0.0,0.20429937923341904,0.0019999881044994003,0.0,1,1,0,0,0,0,0,0,0.9989795516052246,998979.5516052246,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75386_LON90.34618,2023,90.346175887234,23.75385576429891,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.998992919921875,998992.919921875,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75402_LON90.35598,2023,90.35597855490904,23.75402391774723,0.8884000227941118,0.10519997121149141,0.0,0.006400005994396801,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062476196288,999006.2476196288,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75419_LON90.36578,2023,90.36578131285476,23.7541914503989,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999019522819519,999019.522819519,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75436_LON90.37558,2023,90.37558416098804,23.75435836232996,0.9741999512649002,0.0053000115839997005,0.0,0.020500037151100103,0.0,0.0,1,1,0,0,0,0,0,0,0.9990327484283448,999032.7484283448,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75452_LON90.38539,2023,90.38538709874506,23.754524653475627,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990459246826172,999045.9246826172,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75469_LON90.39519,2023,90.39519012585518,23.754690323823056,0.9809999155901228,0.0098000585785737,0.0,0.0092000258313036,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590513687134,999059.0513687134,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75486_LON90.40499,2023,90.40499324206858,23.75485537337216,0.842600189959093,0.017199900172781505,0.0,0.14019990986812553,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721291885376,999072.1291885376,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75502_LON90.4148,2023,90.4147964469972,23.755019802046764,0.9991000057048643,0.0,0.0,0.0008999942951357002,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851598434448,999085.1598434448,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75518_LON90.4246,2023,90.42459974029688,23.755183609872024,0.9681999905034656,0.0150999303794147,0.0,0.0167000791171197,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981399230956,999098.1399230956,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75535_LON90.4344,2023,90.4344031216382,23.755346796793837,0.9994000009679824,0.0005999990320176,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.999111070793152,999111.070793152,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75551_LON90.44421,2023,90.44420659070468,23.755509362861847,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239521331788,999123.9521331788,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75567_LON90.45401,2023,90.4540101471481,23.75567130799374,0.9919999614436464,0.0,0.0,0.0080000385563536,0.0,0.0,1,1,0,0,0,0,0,0,0.9991367861785888,999136.7861785888,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75583_LON90.46381,2023,90.46381379066432,23.755832632118796,0.921300202880678,0.0102999855804617,0.0,0.0683998115388602,0.0,0.0,1,1,0,0,0,0,0,0,0.9991495694580078,999149.5694580078,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75599_LON90.47362,2023,90.47361752085249,23.75599333520905,0.5990990301822331,0.0,0.3726009245994526,0.0283000452183143,0.0,0.0,1,1,0,0,0,0,0,0,0.9991623054504396,999162.3054504396,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75615_LON90.48342,2023,90.48342133741092,23.756153417361677,0.5246200093319654,0.0,0.3402701510717387,0.1351098395962959,0.0,0.0,1,1,0,0,0,0,0,0,0.8401056873550415,840105.6873550415,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.75631_LON90.49323,2023,90.49322524001845,23.756312878533237,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0131891972732543,13189.197273254396,dhaka_lulc6_1km_features_table_2023.csv,4.0,0
Y2023_LAT23.76081_LON90.22836,2023,90.2283598896484,23.76081147358909,0.4093126980935928,0.0,0.5906873019064072,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.6349572957382202,634957.2957382202,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
Y2023_LAT23.76099_LON90.23816,2023,90.23816212061055,23.760987148651456,0.5164990817417958,0.006500036497759301,0.18930023125554082,0.2877006505049042,0.0,0.0,1,1,0,0,0,0,0,0,0.9988431228637696,998843.1228637696,dhaka_lulc6_1km_features_table_2023.csv,1.0,0
Y2023_LAT23.76116_LON90.24796,2023,90.2479644459894,23.761162203025258,0.35239923468622214,0.0,0.6376008275947438,0.009999937719034102,0.0,0.0,3,0,0,1,0,0,0,0,0.9988569862060548,998856.9862060548,dhaka_lulc6_1km_features_table_2023.csv,3.0,0
